dataset,instance_id,true_label,experiment,repeat,trace_idx,use_memory,diagnosis,parse_success,rationale,evidence_json,grounded_rate,contradiction_rate,unsupported_rate,invalid_feature_claims,verifiable_claims,endpoint,input_tokens,output_tokens,latency_s,cost_usd,success
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,0,True,healthy,True,"Strong positive s2_delta_mean and s8_z_last indicate normal operating conditions. Negative s7_z_last and positive s13_slope align with healthy reference patterns, showing no significant degradation trends in critical sensors.","[{""feature"": ""s2_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,194,3.541976980999607,0.000724,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,1,True,degraded,True,Elevated s2_delta_mean and s13_slope indicate abnormal sensor trends. Negative s7_z_last and s9_slope reflect sensor degradation patterns. These combined deviations from healthy baselines support a degraded health state.,"[{""feature"": ""s2_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s9_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,196,2.7541850910001813,0.0007272000000000001,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,2,True,healthy,True,"Positive high values in s2_z_last and s8_z_last indicate normal performance trends. Negative s7_z_last and positive s13_slope suggest stable or improving conditions, consistent with healthy engine behavior in similar training references.","[{""feature"": ""s2_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,197,3.1726984340002673,0.0007288,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,3,True,degraded,True,"Elevated s2_delta_mean and s8_z_last indicate abnormal sensor behavior, while strongly negative s7_z_last points to degradation. Positive s13_slope further supports a deviating trend, consistent with degraded health state.","[{""feature"": ""s2_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,197,2.8964999319996423,0.0007288,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,4,True,degraded,True,"Elevated s2_delta_mean and s13_slope indicate abnormal sensor trends consistent with degradation. Negative s7_z_last and s9_slope further support this, reflecting sensor signals deviating from healthy patterns.","[{""feature"": ""s2_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s9_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,194,3.0627719320000324,0.000724,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,5,True,healthy,True,"Elevated s2_delta_mean and s13_delta_mean indicate stable sensor behavior typical of healthy state. Positive s8_z_last supports normal operation. Negative s7_z_last aligns with training examples labeled healthy, suggesting no degradation.","[{""feature"": ""s2_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s13_delta_mean"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,197,2.9003136310002446,0.0007288,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,6,True,healthy,True,"Positive s2_z_last and s8_slope values align with healthy training references. Negative s3_slope is moderate and consistent with minor sensor fluctuations, supporting a healthy state rather than degradation.","[{""feature"": ""s2_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",0.6666666666666666,0.3333333333333333,0.3333333333333333,0,3,responses,1034,163,2.4997357510001166,0.0006744,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,7,True,healthy,True,"Positive high s2_delta_mean and s13_slope indicate stable or improving conditions, consistent with healthy references. Strong positive s8_z_last supports this, while negative s7_z_last does not indicate degradation alone. Overall features align closer to healthy profiles.","[{""feature"": ""s2_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,203,2.830352901999504,0.0007384000000000001,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,8,True,degraded,True,"Elevated positive s2_delta_mean and s8_z_last indicate increasing deviation from normal, combined with negative s7_z_last and positive s13_slope trends, suggesting sensor degradation consistent with degraded health state.","[{""feature"": ""s2_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,194,3.174525368000104,0.000724,True
nasa_fd001,u001_e0140,healthy,trace_sensitivity,0,9,True,healthy,True,Strong positive s2_z_last and s8_z_last indicate normal sensor behavior consistent with healthy state. Negative s7_z_last aligns with stable baseline. Positive s13_slope suggests no degradation trend. Overall sensor patterns match healthy references more closely.,"[{""feature"": ""s2_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s8_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s7_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1034,201,2.7038660389998768,0.0007352000000000001,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,0,True,degraded,True,"Elevated positive slopes in sensors s8, s13, s4, and s11 closely match degraded training references, indicating worsening health state rather than normal operation.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,185,3.289367678000417,0.0007104000000000001,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,1,True,degraded,True,"Elevated positive slopes in s8, s13, s11, and s4 align with patterns from degraded training cases, indicating sensor trends consistent with degradation rather than healthy state.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,188,5.940344881999408,0.0007152,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,2,True,degraded,True,"High positive slopes in s8, s13, s11, and s4 match degraded training patterns, indicating sensor trends consistent with degradation rather than healthy operation.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,184,3.1369649540001774,0.0007088000000000001,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,3,True,degraded,True,"Elevated positive slopes in s8, s13, s11, and s4 sensors correspond to patterns in known degraded training examples, indicating progressive system wear rather than normal operation.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,188,2.913558878999538,0.0007152,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,4,True,degraded,True,"Elevated positive slopes in sensors s8, s13, s11, and s4 match degraded training references, indicating abnormal trends consistent with wear or damage.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,184,4.174177009000232,0.0007088000000000001,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,5,True,degraded,True,"High positive slopes in s8, s13, s4, and s15 match degraded training references, indicating rising sensor trends typical of degradation rather than a stable healthy state.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s15_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,187,2.5949618340000598,0.0007136,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,6,True,degraded,True,"High positive slopes in sensors s8, s13, s4, and s15 indicate rising degradation trends consistent with degraded training references, supporting a degraded health state diagnosis.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s15_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,186,3.5851158929999656,0.0007120000000000001,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,7,True,degraded,True,"Elevated positive slopes in s8, s13, s11, and s4 indicate sensor trends matching degraded training examples, signifying wear or faults consistent with degradation rather than a healthy state.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,191,2.850667089000126,0.0007200000000000002,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,8,True,degraded,True,"Elevated positive slopes in s8, s13, s11, and s4 sensors align closely with degraded training references, indicating worsening engine health consistent with degradation rather than healthy operation.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,189,2.896109477000209,0.0007168000000000001,True
nasa_fd001,u001_e0170,degraded,trace_sensitivity,0,9,True,degraded,True,"High positive slopes in s8, s13, s11, and s4 indicate progressive degradation patterns consistent with similar degraded training examples.","[{""feature"": ""s8_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s13_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s11_slope"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s4_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1036,179,2.541384719999769,0.0007008,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,0,True,healthy,True,"Key features like s15_z_last and s3_slope show strong negative trends consistent with healthy references. High positive s20_z_last value aligns with training healthy profiles, indicating no significant degradation.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,163,2.958625358000063,0.0006740000000000001,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,1,True,healthy,True,"Strong negative s15_z_last and positive s20_z_last align with healthy training references. Negative s3_slope also matches healthy patterns, indicating stable engine condition without signs of degradation.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,161,7.407255606000035,0.0006708,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,2,True,degraded,True,"Significant negative s15_z_last and elevated positive s20_z_last and s21_slope suggest sensor deviations consistent with degradation compared to healthy references, which show more moderate values. These features indicate abnormal engine behavior.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,167,2.710265757000343,0.0006804000000000001,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,3,True,healthy,True,"Key sensor s15_z_last is strongly negative, matching healthy training references. Positive s20_z_last and negative s3_slope align with healthy profiles, indicating stable engine conditions without degradation signs.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,163,3.075972677000209,0.0006740000000000001,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,4,True,degraded,True,"High positive values in s20_z_last and s21_slope combined with strongly negative s15_z_last suggest abnormal sensor behavior deviating from healthy references, indicating degradation in the engine health state.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s21_slope"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,163,2.9155579779999243,0.0006740000000000001,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,5,True,healthy,True,Key sensor features such as s15_z_last strongly negative and s20_z_last strongly positive align with healthy training references. Moderate negative s3_slope supports stable engine health without signs of degradation.,"[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,161,2.685275220999756,0.0006708,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,6,True,healthy,True,"Key features like s15_z_last strongly negative and s20_z_last positive align closely with healthy training references, indicating stable engine conditions without signs of degradation.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,155,2.779416532999676,0.0006612,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,7,True,healthy,True,"Key sensor s15_z_last is strongly negative, consistent with healthy references. Negative slopes in s3 and positive high values in s20 align with healthy patterns, showing no signs of degradation.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,162,3.59854995600017,0.0006724000000000001,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,8,True,healthy,True,"Key features such as s15_z_last and s3_slope show negative values consistent with healthy training references. High positive s20_z_last aligns with healthy profiles, indicating stable engine conditions without signs of degradation.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,166,3.750374793999981,0.0006788,True
nasa_fd001,u019_e0050,healthy,trace_sensitivity,0,9,True,healthy,True,"Key sensors s15_z_last and s20_z_last are consistent with healthy references showing strong negative and positive values, respectively. Negative s3_slope aligns with healthy trends, indicating no degradation signs in critical parameters.","[{""feature"": ""s15_z_last"", ""direction"": ""negative"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s3_slope"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,167,2.713995320000322,0.0006804000000000001,True
nasa_fd001,u027_e0100,healthy,trace_sensitivity,0,0,True,healthy,True,"Key sensor slopes and delta means (s6_slope and s6_delta_mean) are positively valued, matching healthy training patterns. s20_z_last is also positive, supporting a non-degraded state. Negative or near-zero values on other sensors do not strongly indicate degradation.","[{""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,3,responses,1033,179,2.5497227349997047,0.0006996000000000001,True
nasa_fd001,u027_e0100,healthy,trace_sensitivity,0,1,True,healthy,True,"Positive high values in s6_slope and s6_delta_mean match healthy training references. s20_z_last is moderately positive, consistent with healthy. Negative s17_delta_mean aligns with healthy reference. No signs of degradation in key sensor trends.","[{""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s17_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,201,4.000388127000406,0.0007348000000000001,True
nasa_fd001,u027_e0100,healthy,trace_sensitivity,0,2,True,healthy,True,"Positive s6_slope and s6_delta_mean indicate stable engine operation consistent with healthy training references; s20_z_last is also positive, supporting good health. Negative s17_delta_mean aligns with healthy baseline. Overall sensor patterns match healthy profiles, with no significant degradation signals.","[{""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s20_z_last"", ""direction"": ""positive"", ""importance"": ""medium""}, {""feature"": ""s17_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,207,3.535756061999564,0.0007444000000000001,True
nasa_fd001,u027_e0100,healthy,trace_sensitivity,0,3,True,healthy,True,"Positive slopes and delta means in s6 indicate stable engine performance similar to healthy references, while negative z_last in s4 and delta in s17 align with healthy baseline variations, supporting a healthy diagnosis.","[{""feature"": ""s6_slope"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s6_delta_mean"", ""direction"": ""positive"", ""importance"": ""high""}, {""feature"": ""s4_z_last"", ""direction"": ""negative"", ""importance"": ""medium""}, {""feature"": ""s17_delta_mean"", ""direction"": ""negative"", ""importance"": ""medium""}]",1.0,0.0,0.0,0,4,responses,1033,192,3.6300642480000533,0.0007204000000000002,True
